CustomerID,InvoiceDate,Quantity,UnitPrice,TotalAmount,Country,ProductCategory
C1311,2023-06-08 00:00:00,1,141.71,141.71,UK,Sports
C0376,2023-04-22 00:00:00,1,27.37,27.37,UK,Beauty
C1326,2022-11-22 00:00:00,1,17.67,17.67,France,Books
C0306,2022-08-21 00:00:00,1,385.97,385.97,UK,Electronics
C0169,2022-01-05 00:00:00,1,92.3,92.3,Germany,Home & Garden
C1486,2022-04-11 00:00:00,1,357.26,357.26,France,Electronics
C1675,2022-05-14 00:00:00,1,49.78,49.78,UK,Books
C1262,2022-05-06 00:00:00,2,29.23,58.47,UK,Books
C0033,2022-09-03 00:00:00,1,263.98,263.98,,Sports
C0473,2022-10-25 00:00:00,1,160.02,160.02,Spain,Sports
C0044,2022-10-18 00:00:00,1,10.25,10.25,France,Books
C0895,2022-12-31 00:00:00,1,45.93,45.93,France,Clothing
C0477,2022-07-14 00:00:00,2,102.58,205.16,Netherlands,Sports
C1358,2022-06-18 00:00:00,1,10.12,10.12,Spain,Clothing
C0179,2022-10-17 00:00:00,1,81.49,81.49,,Home & Garden
C0913,2022-07-14 00:00:00,1,570.53,570.53,UK,Electronics
C0230,2023-03-21 00:00:00,2,69.09,138.18,France,Beauty
C0345,2022-08-21 00:00:00,1,14.33,14.33,Germany,Beauty
C0032,2023-01-07 00:00:00,1,118.92,118.92,Spain,Sports
C1472,2023-03-12 00:00:00,1,121.18,121.18,Germany,Home & Garden
C1257,2022-08-09 00:00:00,1,158.97,158.97,Germany,Home & Garden
C0516,2022-07-04 00:00:00,1,185.45,185.45,UK,Sports
C0627,2022-11-28 00:00:00,1,28.75,28.75,Spain,Books
C1456,2022-07-02 00:00:00,1,38.86,38.86,Netherlands,Books
C0708,2023-03-09 00:00:00,1,26.09,26.09,UK,Books
C0812,2023-10-28 00:00:00,1,144.88,144.88,UK,Sports
C0445,2023-05-19 00:00:00,1,814.09,814.09,France,Electronics
C1513,2022-12-16 00:00:00,1,115.0,115.0,Netherlands,Clothing
C0236,2023-08-21 00:00:00,1,250.02,250.02,UK,Home & Garden
C1654,2022-07-26 00:00:00,1,20.47,20.47,UK,Books
C1358,2022-07-03 00:00:00,1,335.87,335.87,Spain,Sports
C0981,2023-12-04 00:00:00,1,626.02,626.02,France,Electronics
C1710,2022-04-29 00:00:00,2,28.58,57.16,Germany,Books
C0293,2023-10-17 00:00:00,1,220.47,220.47,,Sports
C0274,2022-09-14 00:00:00,1,44.98,44.98,UK,Books
C0458,2022-12-09 00:00:00,1,250.91,250.91,,Home & Garden
C1703,2023-01-02 00:00:00,1,65.86,65.86,,Home & Garden
C0602,2023-08-31 00:00:00,1,98.17,98.17,UK,Home & Garden
C0023,2023-09-09 00:00:00,1,262.82,262.82,,Electronics
C0137,2023-03-23 00:00:00,1,671.13,671.13,,Electronics
C1369,2022-07-12 00:00:00,1,367.34,367.34,UK,Sports
C0940,2022-08-13 00:00:00,2,243.25,486.5,Spain,Home & Garden
C1101,2022-09-08 00:00:00,1,209.23,209.23,France,Home & Garden
C1230,2022-12-20 00:00:00,1,832.03,832.03,,Electronics
C1750,2022-09-16 00:00:00,1,80.96,80.96,UK,Beauty
C1622,2022-06-02 00:00:00,1,17.7,17.7,UK,Books
C0223,2023-04-15 00:00:00,1,113.11,113.11,Spain,Home & Garden
C1572,2022-10-08 00:00:00,1,96.02,96.02,UK,Home & Garden
C0293,2023-02-03 00:00:00,1,371.65,371.65,,Electronics
C1278,2023-05-17 00:00:00,1,93.82,74.58,Netherlands,Home & Garden
C0864,2022-09-20 00:00:00,1,14.39,14.39,,Beauty
C0225,2022-09-18 00:00:00,2,384.69,769.37,France,Electronics
C0817,2022-05-08 00:00:00,3,187.82,563.46,,Home & Garden
C0749,2022-11-14 00:00:00,1,118.03,118.03,UK,Home & Garden
C0331,2022-10-12 00:00:00,1,258.51,258.51,Italy,Sports
C0275,2022-05-03 00:00:00,1,279.15,279.15,France,Electronics
C1750,2023-02-21 00:00:00,1,75.81,75.81,UK,Beauty
C1027,2022-05-19 00:00:00,1,312.32,312.32,,Sports
C0080,2022-05-19 00:00:00,1,279.84,279.84,UK,Home & Garden
C0631,2023-09-24 00:00:00,3,34.46,103.38,UK,Books
C0885,2022-09-21 00:00:00,1,15.63,15.63,UK,Books
C1228,2022-11-06 00:00:00,1,72.27,72.27,Italy,Beauty
C1411,2022-05-26 00:00:00,1,19.77,19.77,,Home & Garden
C0312,2022-12-05 00:00:00,2,348.55,697.1,Germany,Sports
C0053,2022-12-04 00:00:00,1,46.65,46.65,Italy,Books
C0878,2023-03-10 00:00:00,1,397.9,397.9,Netherlands,Sports
C0659,2022-08-11 00:00:00,2,18.72,37.45,UK,Books
C0220,2023-08-12 00:00:00,1,27.28,27.28,UK,Clothing
C1780,2022-09-29 00:00:00,1,140.93,140.93,Netherlands,Clothing
C1589,2023-03-13 00:00:00,1,21.1,21.1,UK,Books
C1037,2023-06-23 00:00:00,2,384.27,768.55,UK,Electronics
C0324,2023-04-27 00:00:00,1,349.48,281.07,Germany,Electronics
C0606,2022-03-18 00:00:00,1,275.81,275.81,Netherlands,Sports
C1843,2023-02-11 00:00:00,1,40.72,40.72,Germany,Books
C0254,2022-08-27 00:00:00,1,192.06,192.06,France,Home & Garden
C1171,2022-01-30 00:00:00,5,45.83,229.14,Germany,Beauty
C1496,2022-10-26 00:00:00,1,102.09,102.09,Italy,Clothing
C0395,2022-04-16 00:00:00,1,226.5,226.5,Spain,Electronics
C0250,2022-05-30 00:00:00,1,30.12,30.12,Spain,Books
C1465,2022-01-26 00:00:00,1,217.02,217.02,Italy,Home & Garden
C0879,2022-07-30 00:00:00,1,54.48,54.48,France,Beauty
C0191,2023-01-03 00:00:00,1,35.05,35.05,Italy,Beauty
C1443,2023-03-11 00:00:00,1,157.14,157.14,UK,Clothing
C1049,2023-07-30 00:00:00,1,37.83,37.83,Germany,Books
C0941,2023-03-28 00:00:00,1,197.65,197.65,UK,Clothing
C0522,2022-10-01 00:00:00,1,133.94,133.94,,Home & Garden
C1326,2023-02-27 00:00:00,1,108.41,108.41,France,Clothing
C0531,2022-08-14 00:00:00,1,139.28,139.28,Italy,Sports
C0096,2022-09-09 00:00:00,1,100.56,100.56,Italy,Home & Garden
C0743,2023-03-19 00:00:00,1,46.77,46.77,,Clothing
C1112,2022-03-30 00:00:00,1,228.47,228.47,,Home & Garden
C0940,2022-08-27 00:00:00,1,25.62,21.81,Spain,Books
C0849,2023-05-26 00:00:00,1,264.67,264.67,France,Electronics
C0952,2022-12-03 00:00:00,1,51.79,51.79,UK,Sports
C0127,2022-05-19 00:00:00,1,169.35,169.35,,Sports
C0356,2023-02-11 00:00:00,1,594.04,594.04,UK,Electronics
C0313,2022-12-01 00:00:00,1,55.51,55.51,UK,Clothing
C0236,2023-06-26 00:00:00,1,81.48,81.48,UK,Beauty
C1502,2023-05-24 00:00:00,1,58.8,58.8,France,Home & Garden
C0851,2022-05-01 00:00:00,1,267.31,229.29,,Home & Garden
C1718,2022-03-22 00:00:00,1,123.79,123.79,,Clothing
C1395,2022-05-01 00:00:00,1,8.28,8.28,Italy,Beauty
C1567,2023-02-18 00:00:00,1,216.59,216.59,Netherlands,Sports
C0157,2023-01-11 00:00:00,1,55.13,55.13,UK,Beauty
C0915,2022-08-09 00:00:00,1,39.13,39.13,France,Beauty
C0136,2022-12-21 00:00:00,2,73.91,147.82,Italy,Clothing
C0783,2022-01-31 00:00:00,4,77.17,308.68,Netherlands,Beauty
C0023,2022-11-23 00:00:00,1,265.97,265.97,,Home & Garden
C1056,2022-10-31 00:00:00,1,159.34,159.34,Germany,Electronics
C1061,2023-04-30 00:00:00,1,170.13,170.13,UK,Sports
C0084,2022-09-19 00:00:00,1,39.64,39.64,UK,Home & Garden
C0420,2022-12-24 00:00:00,1,743.01,743.01,Spain,Electronics
C1035,2022-01-29 00:00:00,2,203.5,407.01,UK,Home & Garden
C0408,2022-11-02 00:00:00,1,314.36,314.36,France,Sports
C0738,2022-12-10 00:00:00,1,775.24,775.24,Germany,Electronics
C1098,2022-07-04 00:00:00,1,119.29,119.29,Germany,Electronics
C1463,2022-01-01 00:00:00,1,382.64,382.64,UK,Sports
C0219,2022-03-28 00:00:00,1,31.12,31.12,UK,Books
C0372,2022-10-01 00:00:00,1,18.18,18.18,Germany,Beauty
C1201,2022-06-03 00:00:00,1,40.82,40.82,Netherlands,Beauty
C0356,2022-12-24 00:00:00,4,41.22,164.87,UK,Books
C1077,2022-10-23 00:00:00,1,32.48,32.48,Spain,Beauty
C1422,2022-04-27 00:00:00,1,253.09,224.54,France,Home & Garden
C1449,2023-05-11 00:00:00,1,18.09,18.09,UK,Beauty
C0970,2022-12-19 00:00:00,1,434.89,434.89,UK,Sports
C1759,2022-10-10 00:00:00,1,570.79,570.79,UK,Sports
C0662,2023-11-03 00:00:00,1,14.84,14.84,France,Home & Garden
C1839,2022-12-11 00:00:00,1,236.87,236.87,Italy,Home & Garden
C0798,2022-06-25 00:00:00,1,39.34,39.34,,Home & Garden
C0662,2023-04-24 00:00:00,4,154.48,617.93,France,Clothing
C0525,2022-07-26 00:00:00,1,672.43,672.43,Italy,Electronics
C1293,2023-05-15 00:00:00,1,12.59,12.59,Spain,Books
C0906,2022-09-03 00:00:00,1,14.67,14.67,Italy,Beauty
C1506,2022-10-14 00:00:00,1,708.14,708.14,France,Electronics
C0116,2022-06-13 00:00:00,1,204.69,204.69,,Electronics
C1179,2022-10-18 00:00:00,-2,82.89,165.79,UK,Beauty
C0576,2022-08-01 00:00:00,1,158.68,158.68,Germany,Sports
C1340,2022-01-13 00:00:00,2,270.3,540.61,UK,Home & Garden
C0192,2022-04-16 00:00:00,1,443.56,443.56,Germany,Electronics
C0169,2022-02-18 00:00:00,1,104.2,104.2,Germany,Clothing
C0057,2023-09-08 00:00:00,1,658.42,658.42,Germany,Electronics
C1492,2022-10-27 00:00:00,1,19.49,19.49,France,Books
C0096,2022-11-22 00:00:00,1,8.4,8.4,Italy,Books
C1422,2022-04-22 00:00:00,1,362.18,362.18,France,Sports
C0904,2023-06-09 00:00:00,1,273.99,273.99,Germany,Electronics
C1509,2023-07-28 00:00:00,1,614.08,614.08,France,Electronics
C0821,2022-06-06 00:00:00,1,59.84,59.84,UK,Beauty
C0581,2022-09-08 00:00:00,1,20.93,20.93,UK,Beauty
C0752,2022-12-18 00:00:00,1,519.75,519.75,UK,Sports
C1528,2022-12-25 00:00:00,1,153.02,153.02,UK,Home & Garden
C1144,2022-07-22 00:00:00,3,59.21,177.64,Germany,Clothing
C0837,2022-11-15 00:00:00,1,20.1,20.1,,Beauty
C1655,2022-11-08 00:00:00,1,45.47,45.47,UK,Sports
C1748,2022-11-30 00:00:00,1,767.68,767.68,,Electronics
C1109,2022-08-29 00:00:00,1,36.33,36.33,UK,Home & Garden
C0662,2023-09-05 00:00:00,1,181.48,181.48,France,Clothing
C0112,2022-08-08 00:00:00,1,223.39,223.39,,Sports
C1010,2023-05-21 00:00:00,4,348.94,1395.76,France,Sports
C1270,2022-09-24 00:00:00,1,169.27,169.27,Italy,Electronics
C0468,2022-06-11 00:00:00,1,890.83,890.83,Germany,Electronics
C1340,2023-03-20 00:00:00,1,447.46,447.46,UK,Electronics
C0408,2023-04-06 00:00:00,1,196.92,196.92,France,Home & Garden
C0229,2022-03-20 00:00:00,1,294.52,294.52,Spain,Home & Garden
C1538,2022-10-16 00:00:00,1,292.05,292.05,UK,Sports
C1842,2022-10-08 00:00:00,1,184.76,184.76,,Sports
C0300,2022-10-09 00:00:00,1,89.71,89.71,Germany,Beauty
C0861,2023-04-27 00:00:00,1,234.72,234.72,Germany,Home & Garden
C0537,2022-07-20 00:00:00,1,16.13,16.13,UK,Clothing
C0460,2022-06-23 00:00:00,1,9.6,9.6,Italy,Books
C0203,2022-03-18 00:00:00,1,128.06,128.06,Netherlands,Clothing
C0978,2022-08-22 00:00:00,1,109.57,109.57,France,Clothing
C1646,2023-12-23 00:00:00,1,281.85,281.85,UK,Sports
C0003,2022-12-20 00:00:00,1,108.51,108.51,,Home & Garden
C1700,2022-07-03 00:00:00,1,286.32,286.32,Italy,Home & Garden
C1819,2022-12-08 00:00:00,1,27.46,27.46,Netherlands,Books
C0644,2023-08-10 00:00:00,1,41.92,41.92,UK,Books
C1370,2023-07-03 00:00:00,1,225.53,225.53,UK,Home & Garden
C0313,2022-12-12 00:00:00,1,370.12,370.12,UK,Electronics
C1421,2022-11-14 00:00:00,1,23.19,23.19,UK,Beauty
C0160,2022-07-19 00:00:00,1,30.91,30.91,UK,Beauty
C0362,2023-07-18 00:00:00,1,86.21,76.24,Italy,Beauty
C1812,2022-09-10 00:00:00,3,33.52,100.57,UK,Books
C1584,2023-10-23 00:00:00,2,21.85,43.69,UK,Clothing
C0756,2022-10-04 00:00:00,1,34.0,34.0,UK,Home & Garden
C1281,2022-08-14 00:00:00,1,59.19,59.19,France,Electronics
C1312,2022-09-02 00:00:00,1,76.43,76.43,Netherlands,Sports
C0236,2023-09-08 00:00:00,1,43.69,43.69,UK,Books
C1366,2022-12-16 00:00:00,1,56.8,56.8,UK,Sports
C0358,2022-02-25 00:00:00,1,82.4,82.4,Italy,Clothing
C0027,2022-11-15 00:00:00,1,43.01,43.01,UK,Home & Garden
C0023,2023-11-19 00:00:00,1,10.07,10.07,,Books
C1333,2023-10-29 00:00:00,1,138.3,115.27,Italy,Clothing
C1501,2022-12-18 00:00:00,1,263.01,263.01,Germany,Home & Garden
C1259,2022-10-17 00:00:00,1,643.27,643.27,France,Electronics
C0909,2022-01-04 00:00:00,2,472.87,945.73,Germany,Electronics
C0309,2022-11-13 00:00:00,1,127.42,127.42,UK,Home & Garden
C0547,2022-08-23 00:00:00,-1,222.06,222.06,UK,Home & Garden
C0998,2023-09-03 00:00:00,1,203.84,203.84,Germany,Home & Garden
C0915,2022-04-27 00:00:00,1,580.47,580.47,France,Sports
C1045,2023-10-29 00:00:00,1,62.45,62.45,Spain,Beauty
C1087,2022-08-27 00:00:00,1,707.16,707.16,Germany,Electronics
C0137,2023-10-28 00:00:00,1,8.97,8.97,,Books
C0450,2022-12-04 00:00:00,1,14.0,14.0,Spain,Books
C0655,2023-03-22 00:00:00,1,481.83,481.83,UK,Sports
C1713,2023-09-22 00:00:00,1,143.22,143.22,Germany,Electronics
C1571,2023-01-01 00:00:00,1,77.35,77.35,UK,Beauty
C1124,2022-03-22 00:00:00,1,575.87,575.87,Germany,Electronics
C1265,2023-01-27 00:00:00,1,291.18,291.18,UK,Sports
C0034,2022-09-02 00:00:00,2,248.17,496.34,France,Home & Garden
C1364,2022-07-26 00:00:00,1,471.88,471.88,,Sports
C1179,2023-10-01 00:00:00,1,85.51,85.51,UK,Beauty
C1655,2022-07-15 00:00:00,1,311.61,311.61,UK,Sports
C0223,2023-01-28 00:00:00,1,19.49,14.01,Spain,Beauty
C1182,2023-07-11 00:00:00,1,187.22,187.22,UK,Home & Garden
C1102,2022-06-06 00:00:00,1,459.46,459.46,Netherlands,Sports
C1210,2022-10-22 00:00:00,3,33.86,101.59,UK,Books
C0167,2022-05-29 00:00:00,1,12.54,8.87,Germany,Beauty
C0574,2022-02-13 00:00:00,1,26.15,26.15,Germany,Beauty
C0680,2022-12-26 00:00:00,2,38.37,76.75,,Beauty
C0073,2023-01-16 00:00:00,1,52.86,52.86,UK,Electronics
C1008,2022-06-14 00:00:00,2,37.41,74.82,UK,Books
C1254,2022-08-14 00:00:00,1,109.29,109.29,UK,Electronics
C0831,2022-03-15 00:00:00,1,483.67,483.67,,Sports
C0324,2023-11-26 00:00:00,1,517.69,517.69,Germany,Sports
C1110,2022-05-10 00:00:00,1,260.18,260.18,Netherlands,Home & Garden
C1225,2022-07-03 00:00:00,1,21.34,21.34,UK,Books
C0883,2022-08-08 00:00:00,1,269.92,269.92,Netherlands,Electronics
C1247,2023-06-12 00:00:00,1,207.94,207.94,UK,Home & Garden
C0198,2022-03-14 00:00:00,1,37.2,37.2,UK,Books
C0813,2022-06-01 00:00:00,1,43.12,43.12,UK,Books
C0445,2023-11-19 00:00:00,1,47.65,47.65,France,Beauty
C1630,2022-06-26 00:00:00,3,50.88,152.63,UK,Home & Garden
C0629,2023-04-17 00:00:00,1,29.9,29.9,France,Books
C1525,2022-10-28 00:00:00,1,84.64,84.64,UK,Sports
C1340,2022-01-21 00:00:00,1,32.82,32.82,UK,Beauty
C0059,2022-10-25 00:00:00,5,204.72,1023.6,France,Home & Garden
C1214,2022-10-29 00:00:00,1,62.89,62.89,Germany,Beauty
C1636,2023-01-30 00:00:00,1,370.73,370.73,Germany,Electronics
C0298,2023-05-10 00:00:00,1,36.46,36.46,UK,Books
C0659,2022-06-16 00:00:00,1,12.13,12.13,UK,Books
C1522,2022-03-31 00:00:00,1,84.6,84.6,UK,Sports
C1606,2022-08-11 00:00:00,1,53.21,53.21,Netherlands,Sports
C1332,2023-04-14 00:00:00,1,21.1,21.1,,Books
C0145,2023-09-29 00:00:00,1,16.38,16.38,Netherlands,Clothing
C0701,2022-09-14 00:00:00,1,593.36,593.36,Italy,Sports
C0137,2023-09-25 00:00:00,1,352.01,352.01,,Sports
C0646,2022-10-26 00:00:00,2,54.21,108.43,,Beauty
C1283,2022-12-03 00:00:00,1,11.95,11.95,Netherlands,Books
C1800,2022-08-04 00:00:00,1,46.35,46.35,UK,Home & Garden
C0380,2023-07-08 00:00:00,1,211.84,211.84,Netherlands,Home & Garden
C1443,2023-05-20 00:00:00,1,19.79,19.79,UK,Books
C0541,2022-04-12 00:00:00,1,532.61,532.61,UK,Electronics
C1660,2022-05-13 00:00:00,1,70.07,70.07,UK,Beauty
C1242,2023-03-07 00:00:00,1,467.05,467.05,Italy,Electronics
C1509,2023-10-06 00:00:00,1,25.17,25.17,France,Home & Garden
C1022,2023-08-25 00:00:00,3,79.28,237.85,UK,Clothing
C0681,2022-12-14 00:00:00,1,260.06,260.06,,Home & Garden
C0266,2023-03-12 00:00:00,1,52.93,52.93,UK,Beauty
C0509,2022-09-29 00:00:00,1,211.38,211.38,,Home & Garden
C0882,2022-11-16 00:00:00,3,405.69,1217.06,,Sports
C1756,2022-03-24 00:00:00,1,56.76,56.76,UK,Clothing
C0506,2022-09-25 00:00:00,1,36.87,36.87,UK,Home & Garden
C1486,2022-04-16 00:00:00,1,557.8,557.8,France,Electronics
C1646,2023-02-28 00:00:00,1,29.21,29.21,UK,Books
C1393,2023-10-03 00:00:00,1,6.19,6.19,,Books
C0866,2022-09-10 00:00:00,1,73.37,73.37,Italy,Electronics
C1114,2022-12-04 00:00:00,1,471.33,471.33,France,Electronics
C1312,2022-12-25 00:00:00,1,365.13,365.13,Netherlands,Electronics
C1638,2022-11-27 00:00:00,1,388.42,388.42,Netherlands,Sports
C0410,2022-01-16 00:00:00,1,173.52,173.52,UK,Electronics
C0443,2022-05-23 00:00:00,1,172.0,172.0,Netherlands,Clothing
C0569,2022-11-18 00:00:00,3,14.86,44.59,Germany,Beauty
C1469,2023-05-10 00:00:00,1,80.17,80.17,,Electronics
C1410,2023-01-22 00:00:00,1,43.69,43.69,UK,Clothing
C1565,2023-01-30 00:00:00,1,14.38,14.38,Germany,Clothing
C1422,2023-03-02 00:00:00,1,70.68,70.68,France,Beauty
C0127,2022-05-03 00:00:00,4,44.65,178.61,,Beauty
C0086,2022-01-20 00:00:00,1,17.98,17.98,Germany,Books
C1043,2022-06-28 00:00:00,1,37.07,27.54,Germany,Beauty
C1676,2023-02-09 00:00:00,4,177.58,710.32,,Home & Garden
C0874,2023-02-21 00:00:00,1,45.84,45.84,,Sports
C1366,2023-04-01 00:00:00,1,559.62,559.62,UK,Sports
C1684,2023-06-18 00:00:00,1,342.5,342.5,UK,Electronics
C0151,2023-08-22 00:00:00,1,21.82,21.82,UK,Clothing
C1404,2022-10-07 00:00:00,1,807.33,807.33,UK,Electronics
C1260,2023-05-18 00:00:00,1,83.1,83.1,France,Sports
C0789,2022-05-18 00:00:00,1,66.51,66.51,France,Home & Garden
C1528,2022-08-07 00:00:00,1,60.66,60.66,UK,Clothing
C0170,2022-12-27 00:00:00,1,130.42,130.42,Spain,Clothing
C0854,2023-07-14 00:00:00,1,86.56,86.56,Italy,Electronics
C0207,2022-05-01 00:00:00,4,106.35,425.41,UK,Home & Garden
C0496,2022-04-26 00:00:00,1,395.64,395.64,UK,Sports
C0109,2022-08-16 00:00:00,1,126.18,126.18,,Clothing
C0269,2023-01-16 00:00:00,2,133.99,267.98,Spain,Clothing
C1519,2022-09-02 00:00:00,1,593.75,593.75,Germany,Sports
C1786,2023-05-05 00:00:00,1,129.65,129.65,Spain,Sports
C1692,2022-06-28 00:00:00,1,570.36,570.36,Germany,Electronics
C0397,2023-04-16 00:00:00,1,84.46,84.46,France,Beauty
C1832,2022-12-14 00:00:00,1,63.37,63.37,UK,Beauty
C1345,2022-08-29 00:00:00,2,210.37,420.74,,Home & Garden
C0300,2023-03-26 00:00:00,1,447.73,447.73,Germany,Sports
C1331,2023-02-06 00:00:00,1,320.02,320.02,Netherlands,Electronics
C1326,2022-11-27 00:00:00,3,134.91,404.72,France,Clothing
C1191,2023-08-08 00:00:00,1,486.6,486.6,UK,Sports
C1480,2022-08-21 00:00:00,1,16.58,16.58,Netherlands,Beauty
C1599,2022-09-18 00:00:00,-1,543.75,543.75,UK,Sports
C0681,2023-05-08 00:00:00,1,248.7,248.7,,Electronics
C0432,2022-06-24 00:00:00,1,8.46,8.46,UK,Books
C1037,2022-10-28 00:00:00,2,39.58,79.15,UK,Home & Garden
C0139,2023-04-25 00:00:00,1,428.56,428.56,Germany,Sports
C0385,2022-12-29 00:00:00,1,10.68,10.68,Italy,Books
C0554,2023-03-18 00:00:00,1,211.99,168.03,UK,Home & Garden
C1487,2023-08-19 00:00:00,1,88.76,63.72,Italy,Beauty
C0397,2022-03-31 00:00:00,2,31.56,63.12,France,Books
C1467,2022-04-12 00:00:00,1,272.22,272.22,UK,Home & Garden
C1786,2023-08-07 00:00:00,1,259.31,259.31,Spain,Home & Garden
C0655,2023-06-27 00:00:00,1,267.22,267.22,UK,Home & Garden
C0953,2023-04-09 00:00:00,1,10.92,10.92,Germany,Books
C1754,2022-06-23 00:00:00,1,80.8,80.8,Spain,Home & Garden
C1048,2022-01-28 00:00:00,1,52.58,52.58,UK,Beauty
C0356,2022-10-11 00:00:00,1,538.24,538.24,UK,Electronics
C1419,2022-10-09 00:00:00,3,46.71,140.12,Spain,Clothing
C0289,2023-05-23 00:00:00,1,26.77,26.77,UK,Books
C0057,2023-05-25 00:00:00,1,34.16,34.16,Germany,Beauty
C1546,2022-06-24 00:00:00,1,45.12,45.12,Germany,Beauty
C1514,2022-08-29 00:00:00,1,205.26,205.26,UK,Home & Garden
C0868,2022-07-11 00:00:00,1,87.76,87.76,Germany,Beauty
C1376,2023-02-10 00:00:00,1,62.75,62.75,Netherlands,Electronics
C0057,2023-01-13 00:00:00,1,77.68,58.77,Germany,Electronics
C1214,2023-07-11 00:00:00,1,5.32,5.32,Germany,Books
C1557,2022-06-04 00:00:00,1,129.5,129.5,Spain,Home & Garden
C1128,2022-08-05 00:00:00,1,79.8,79.8,,Clothing
C0062,2023-07-20 00:00:00,3,82.63,247.88,France,Beauty
C0074,2023-01-18 00:00:00,1,547.16,547.16,Spain,Electronics
C0792,2022-08-04 00:00:00,1,25.13,25.13,Germany,Books
C1506,2022-05-28 00:00:00,1,85.07,85.07,France,Beauty
C0445,2023-04-16 00:00:00,2,15.64,31.29,France,Books
C1040,2022-11-28 00:00:00,2,502.12,1004.24,France,Sports
C1204,2022-05-28 00:00:00,3,476.5,1429.5,,Sports
C0316,2022-12-21 00:00:00,1,339.52,339.52,UK,Sports
C1416,2023-12-12 00:00:00,1,90.12,90.12,,Clothing
C0456,2022-04-06 00:00:00,1,8.25,8.25,Germany,Books
C0108,2023-07-02 00:00:00,1,80.07,80.07,Italy,Beauty
C1411,2022-08-24 00:00:00,1,49.87,49.87,,Books
C1721,2022-12-13 00:00:00,1,334.5,334.5,,Sports
C1393,2023-07-14 00:00:00,1,719.02,719.02,,Electronics
C0312,2022-11-15 00:00:00,1,152.34,152.34,Germany,Home & Garden
C0848,2023-05-30 00:00:00,1,22.89,22.89,France,Books
C1457,2022-06-13 00:00:00,1,58.53,58.53,UK,Beauty
C1072,2023-01-24 00:00:00,1,184.94,184.94,UK,Clothing
C1496,2022-12-12 00:00:00,1,19.02,19.02,Italy,Home & Garden
C0104,2022-11-16 00:00:00,1,692.97,692.97,UK,Electronics
C0040,2022-10-13 00:00:00,1,43.72,43.72,Spain,Books
C1376,2023-06-27 00:00:00,1,223.3,223.3,Netherlands,Home & Garden
C0255,2022-10-26 00:00:00,2,780.96,1561.91,UK,Electronics
C0273,2022-11-24 00:00:00,1,39.48,39.48,UK,Books
C1536,2022-08-08 00:00:00,1,828.96,828.96,France,Electronics
C1086,2023-01-21 00:00:00,1,140.04,140.04,Netherlands,Home & Garden
C0001,2022-05-18 00:00:00,1,45.14,45.14,Spain,Clothing
C1798,2022-09-30 00:00:00,4,31.37,125.48,Germany,Books
C0511,2023-09-24 00:00:00,1,75.68,75.68,Germany,Sports
C0767,2022-02-09 00:00:00,1,71.43,53.69,Spain,Beauty
C0325,2023-02-04 00:00:00,1,27.7,27.7,France,Books
C1168,2022-10-09 00:00:00,1,67.23,67.23,,Home & Garden
C0459,2022-12-24 00:00:00,1,872.88,872.88,,Electronics
C0445,2023-07-04 00:00:00,1,313.19,313.19,France,Sports
C1492,2023-01-31 00:00:00,1,296.59,296.59,France,Sports
C1545,2022-04-22 00:00:00,1,79.25,79.25,Spain,Home & Garden
C0714,2023-02-17 00:00:00,1,26.93,26.93,UK,Books
C0907,2022-03-25 00:00:00,1,59.1,59.1,France,Home & Garden
C0811,2022-06-03 00:00:00,1,29.75,29.75,Italy,Sports
C1264,2022-11-03 00:00:00,1,36.18,36.18,Germany,Clothing
C1786,2023-12-10 00:00:00,2,276.41,552.81,Spain,Sports
C0672,2022-03-31 00:00:00,1,0.0,17.09,Germany,Books
C1489,2023-05-25 00:00:00,1,149.44,149.44,UK,Clothing
C0998,2023-03-13 00:00:00,2,41.71,83.42,Germany,Beauty
C1354,2022-05-13 00:00:00,1,171.53,171.53,Germany,Electronics
C0708,2022-12-31 00:00:00,1,664.43,664.43,UK,Electronics
C1787,2023-07-28 00:00:00,3,17.74,53.22,UK,Books
C0393,2022-11-05 00:00:00,1,563.92,563.92,Netherlands,Sports
C0047,2022-03-19 00:00:00,1,46.76,46.76,Spain,Home & Garden
C1828,2022-12-10 00:00:00,1,12.18,12.18,UK,Books
C0212,2022-06-30 00:00:00,1,511.43,511.43,UK,Electronics
C0356,2023-01-31 00:00:00,1,125.95,125.95,UK,Clothing
C1830,2022-12-18 00:00:00,1,112.87,112.87,Germany,Home & Garden
C0396,2022-04-27 00:00:00,1,10.95,10.95,Germany,Books
C0049,2022-06-08 00:00:00,1,18.44,18.44,UK,Home & Garden
C0978,2022-08-17 00:00:00,1,33.76,33.76,France,Books
C0249,2022-07-05 00:00:00,1,27.77,27.77,UK,Books
C1584,2022-12-14 00:00:00,1,102.89,102.89,UK,Clothing
C0994,2022-07-02 00:00:00,1,170.0,170.0,Spain,Clothing
C0025,2023-07-19 00:00:00,1,84.13,84.13,UK,Beauty
C1471,2022-05-10 00:00:00,1,182.45,182.45,UK,Electronics
C1366,2023-06-24 00:00:00,1,276.33,276.33,UK,Home & Garden
C1787,2023-01-05 00:00:00,1,84.42,84.42,UK,Beauty
C0914,2023-04-14 00:00:00,1,154.73,154.73,UK,Sports
C0554,2022-12-07 00:00:00,1,113.7,113.7,UK,Clothing
C0383,2022-07-22 00:00:00,1,564.19,564.19,Germany,Electronics
